# dist_mm,OpenEdge GPU (4 x A100):chord,OpenEdge GPU (4 x A100):axis,OpenEdge GPU (4 x A100):dens,OpenEdge CPU (128 MPI ranks):chord,OpenEdge CPU (128 MPI ranks):axis,OpenEdge CPU (128 MPI ranks):dens
# OpenEdge GPU (4 x A100):step=10000,OpenEdge CPU (128 MPI ranks):step=10000
7.144480028610227684e+00,7.606986941132640734e-01,6.823645803319310366e-01,4.371614589411395579e-01,7.649023017278436809e-01,6.853335018253857713e-01,4.379611579442512781e-01
7.458020028610229168e+00,7.404731273937248393e-01,6.607363119588316458e-01,4.213455778997040602e-01,7.456413367713365936e-01,6.612788681716311734e-01,4.206332708752714700e-01
7.771560028610229764e+00,7.217744816158817578e-01,6.369526979194277683e-01,4.045705641268712016e-01,7.285540829671622864e-01,6.405922945579061167e-01,4.058607225208647473e-01
8.085090028610229851e+00,7.037779468722354936e-01,6.157282030903904468e-01,3.896652907229760099e-01,7.091510945527900178e-01,6.175776300861169910e-01,3.898546893574409977e-01
8.398625028610229748e+00,6.874743585542408830e-01,5.955777705003061362e-01,3.756597459628749358e-01,6.934731220071538305e-01,5.980595744405040604e-01,3.762780841655734565e-01
8.712175028610229077e+00,6.701883220855856527e-01,5.740218208674195965e-01,3.610290057582388745e-01,6.741746104059035405e-01,5.764632182148868855e-01,3.616544907985437818e-01
9.025725028610230183e+00,6.550421720055805697e-01,5.558451656534060259e-01,3.486642702793333881e-01,6.583614624148638184e-01,5.568237150586378137e-01,3.484014420766447517e-01
9.339275028610229512e+00,6.397088114344753329e-01,5.366590696434678787e-01,3.358347507157302125e-01,6.423529152172625656e-01,5.395757253758899363e-01,3.368122164456239243e-01
9.652825028610230618e+00,6.242676515561169648e-01,5.193296254203086937e-01,3.243071657569919219e-01,6.259015427229460693e-01,5.205962395103402862e-01,3.242822592263809311e-01
9.966375028610229947e+00,6.077592249830210402e-01,5.013392024426573945e-01,3.124596546988991919e-01,6.099402951818040375e-01,5.038904863882306406e-01,3.132613926362638468e-01
1.027990002861023022e+01,5.915362778596878757e-01,4.844992017859232059e-01,3.014572322398928472e-01,5.946535582247486351e-01,4.866474687906350294e-01,3.020338559997482464e-01
1.059342502861023050e+01,5.770355018888495557e-01,4.675912437175157588e-01,2.904869207447333124e-01,5.811645489611584336e-01,4.699166941513934770e-01,2.911987757961154721e-01
1.090697502861022983e+01,5.617479844607075057e-01,4.530237809758934642e-01,2.810383174595751377e-01,5.669282985103264449e-01,4.541062341467698715e-01,2.810027988520700792e-01
1.122052502861023093e+01,5.483824452847918529e-01,4.378775186900397132e-01,2.713113314850822966e-01,5.536435028752720866e-01,4.384971311362124702e-01,2.710132890265888883e-01
1.153407502861023026e+01,5.337618515820540255e-01,4.228315044491484653e-01,2.616901526905183184e-01,5.397196443445351210e-01,4.243747792595347068e-01,2.619860271065829194e-01
1.184760002861023054e+01,5.222603268204935034e-01,4.100927128325391191e-01,2.535498141499974434e-01,5.268948660795018668e-01,4.102545513405962407e-01,2.530130662834664257e-01
1.216112502861023081e+01,5.091561051989830222e-01,3.960143662140149790e-01,2.446250021331684010e-01,5.136431877993816730e-01,3.968887879439806921e-01,2.445498798368416771e-01
1.247467502861023014e+01,4.976174180450053108e-01,3.823871359779908441e-01,2.360088941153018205e-01,5.026348767733457290e-01,3.838132681543692248e-01,2.362946854517082307e-01
1.278822502861023125e+01,4.845829286039043948e-01,3.708381729162091855e-01,2.287160148380854297e-01,4.897536496770054093e-01,3.717373123410495084e-01,2.286949467272323677e-01
1.310177502861023058e+01,4.740923106784564744e-01,3.583828937974333217e-01,2.208870970561668534e-01,4.777557004632830839e-01,3.589283718980881832e-01,2.206679685480652520e-01
1.341532502861023168e+01,4.615307225005649827e-01,3.459355470758917472e-01,2.130853510553937513e-01,4.683169554541598556e-01,3.487647003893507569e-01,2.142888149886443550e-01
1.372887502861022924e+01,4.516547650516944956e-01,3.370986016008016284e-01,2.075332859100750826e-01,4.552947379436440012e-01,3.365416591253780898e-01,2.066702935040287958e-01
1.404240002861023129e+01,4.412235533088280648e-01,3.246848595882844690e-01,1.997926057332470862e-01,4.458873153492533548e-01,3.253516547438936590e-01,1.997003442491070146e-01
1.435592502861022979e+01,4.314159549361856749e-01,3.157638727829741310e-01,1.942185381220160600e-01,4.350044909259013215e-01,3.165424872376054188e-01,1.942088297952468123e-01
1.466947502861022912e+01,4.205828547795466554e-01,3.058175651301844322e-01,1.880278043168634727e-01,4.243260537779970920e-01,3.047610419795850900e-01,1.869077870924176765e-01
1.498302502861023022e+01,4.123578601888537865e-01,2.958628538058703517e-01,1.818414603650071182e-01,4.151862559764635252e-01,2.971676690026406331e-01,1.821849530693319119e-01
1.529657502861022955e+01,4.014324769460686504e-01,2.871363999837558967e-01,1.764229749163833960e-01,4.049484577483689063e-01,2.873596842712445310e-01,1.761169535090699456e-01
1.561010002861022805e+01,3.935150017982743664e-01,2.788633112159706884e-01,1.712906512353482291e-01,3.944441535514520702e-01,2.781722000680767470e-01,1.704372485709171325e-01
1.592362502861022833e+01,3.843263089845807001e-01,2.700598811465015903e-01,1.658395628772249275e-01,3.866614913544879073e-01,2.708697202459927067e-01,1.659192218362345039e-01
1.623717502861022766e+01,3.768796620086748428e-01,2.626842203563473643e-01,1.612737149733726172e-01,3.776809251766149456e-01,2.622835020682479645e-01,1.606234879638835100e-01
1.655072502861022699e+01,3.680927230328756572e-01,2.541729450580894611e-01,1.560151662735876077e-01,3.676860630642607153e-01,2.540761895599993880e-01,1.555642503493945283e-01
1.686427502861022631e+01,3.595225449288443342e-01,2.465259335931380413e-01,1.512927433495369622e-01,3.597269546442589672e-01,2.466510099769504138e-01,1.509895011114784080e-01
1.717782502861022920e+01,3.529635489121608627e-01,2.406663478531934353e-01,1.476718974402878026e-01,3.533311966795692483e-01,2.403666453030779415e-01,1.471178836347614705e-01
1.749137502861022853e+01,3.449699612580498509e-01,2.333554777928931734e-01,1.431635330632732017e-01,3.450058229329043824e-01,2.327986211352025270e-01,1.424633706335256822e-01
1.780490002861022703e+01,3.370169631133239641e-01,2.257224579265927344e-01,1.384621257249612492e-01,3.380174683685759907e-01,2.264571675514462923e-01,1.385640821581607118e-01
1.811842502861022908e+01,3.299888524325609307e-01,2.199670806425751413e-01,1.349147638316255671e-01,3.307569345960853502e-01,2.199906851585073098e-01,1.345906175965956852e-01
1.843197502861022841e+01,3.228493499809749201e-01,2.141477476820973780e-01,1.313307194061212602e-01,3.245758524929288624e-01,2.134521054379602267e-01,1.305755122466090989e-01
1.874552502861022774e+01,3.159717641400650034e-01,2.073775250278013238e-01,1.271661485646212453e-01,3.180604490248799543e-01,2.078611981827019339e-01,1.271429398487958218e-01
1.905907502861022706e+01,3.096016084055902007e-01,2.024398471078884265e-01,1.241269534332371388e-01,3.107382866723975012e-01,2.015310531324556176e-01,1.232595113761420225e-01
1.937260002861022912e+01,3.039199511216827410e-01,1.963390182231321279e-01,1.203763755240239708e-01,3.044322528391781302e-01,1.971116553169920960e-01,1.205468463048396111e-01
1.968612502861022762e+01,2.965620402772068398e-01,1.910943054841391653e-01,1.171523409099411162e-01,2.979083987873489270e-01,1.913832655904834090e-01,1.170349303235947991e-01
1.999967502861022695e+01,2.918254027215614888e-01,1.859074375230790055e-01,1.139646684356699358e-01,2.929428051355960627e-01,1.861637552188617761e-01,1.138354963251323876e-01
2.031322502861022983e+01,2.851213674482195870e-01,1.811512579719326832e-01,1.110426376754821559e-01,2.866161322923426180e-01,1.814288176723488355e-01,1.109337657925019288e-01
2.062677502861022916e+01,2.798075459155094924e-01,1.758668513365309882e-01,1.077975659567335515e-01,2.809534355920751958e-01,1.762584661590916590e-01,1.077664582518929881e-01
2.094032502861022849e+01,2.736687004032435366e-01,1.717583972904510592e-01,1.052740112168575187e-01,2.756963612624166449e-01,1.719859736404253381e-01,1.051491000211403903e-01
2.125387502861022782e+01,2.690604803084046814e-01,1.674142899039921251e-01,1.026071849118957990e-01,2.696569650101111604e-01,1.676626563475284715e-01,1.025015144981253901e-01
2.156740002861022987e+01,2.641818542381004220e-01,1.626349078615360322e-01,9.967385793061690757e-02,2.652357449529910705e-01,1.631725732851204702e-01,9.975254981792965048e-02
2.188092502861022837e+01,2.572639561094116623e-01,1.592247027815148486e-01,9.758042034584796243e-02,2.592805587049144544e-01,1.588428461056847762e-01,9.710234234811965237e-02
2.219447502861022770e+01,2.541455242127647063e-01,1.549496259025061606e-01,9.495746866387390350e-02,2.540355479083595824e-01,1.549368479026146661e-01,9.471151005402339562e-02
2.250802502861023058e+01,2.489421438158223310e-01,1.509911255916625838e-01,9.252890965560595093e-02,2.500878897358176367e-01,1.519494313091548088e-01,9.288256041913020566e-02
2.282157502861022991e+01,2.438586730005367631e-01,1.470058839603825274e-01,9.008437765451680901e-02,2.443329619897889049e-01,1.475566775578528722e-01,9.019514911797721357e-02
2.313510002861022841e+01,2.382072895594441186e-01,1.435299056310281873e-01,8.795227839755750954e-02,2.395630974862623386e-01,1.440648418390685637e-01,8.805865521168486365e-02
2.344862502861023046e+01,2.348268682274893548e-01,1.402683605255345134e-01,8.595186158863689363e-02,2.361147007980446133e-01,1.410694127706260126e-01,8.622580697537529648e-02
2.376217502861022979e+01,2.293119714814225718e-01,1.366547819548209752e-01,8.373608493772731476e-02,2.309285594702592259e-01,1.375734598428554611e-01,8.408741211289356976e-02
2.407572502861022912e+01,2.261402095902755593e-01,1.332235185655644139e-01,8.163214195107186544e-02,2.257678228995425307e-01,1.342807292444092859e-01,8.207353435688402588e-02
2.438927502861022845e+01,2.210931219600143216e-01,1.300786875195141246e-01,7.970391802479497023e-02,2.224240052452731153e-01,1.306133163854973356e-01,7.983070030514619053e-02
2.470282502861023133e+01,2.168697567858709208e-01,1.273866837085139425e-01,7.805343600320308051e-02,2.184280580820957274e-01,1.284284966302321751e-01,7.849424096822932295e-02
2.501637502861023066e+01,2.125054007096634778e-01,1.237405920735316772e-01,7.581835870240817565e-02,2.151820131199221886e-01,1.251468005007514428e-01,7.648758803939678663e-02
2.532990002861022916e+01,2.089036948981353170e-01,1.217942398470283905e-01,7.462492592054423279e-02,2.100489592835777797e-01,1.220565229594036544e-01,7.459796059931297907e-02
2.564342502861023121e+01,2.052173380308401074e-01,1.183636274258406396e-01,7.252225912349707926e-02,2.074034950475302230e-01,1.202818856532866798e-01,7.351266502363605626e-02
2.595697502861023054e+01,2.010735309505199686e-01,1.159433421681858728e-01,7.103867640664728034e-02,2.030085627194180842e-01,1.167603500485859674e-01,7.135968502262377000e-02
2.627052502861022987e+01,1.979861417395581691e-01,1.132350333478417542e-01,6.937873982222697578e-02,1.987680539878395880e-01,1.140357029379050618e-01,6.969391501840689618e-02
2.658407502861022920e+01,1.944935436310310517e-01,1.108856163270535572e-01,6.793870117430766964e-02,1.953056059335367689e-01,1.118684926093955895e-01,6.836895930145522882e-02
2.689760002861022770e+01,1.904859607043291325e-01,1.080448584970440662e-01,6.619772684626713810e-02,1.918971176185582106e-01,1.098386628901964618e-01,6.712788976680633679e-02
2.721112502861022620e+01,1.866948744128429094e-01,1.065617955418436819e-01,6.528871459524221432e-02,1.882000382578351283e-01,1.067020957778929413e-01,6.521061341147310619e-02
2.752467502861022552e+01,1.840581817978323431e-01,1.038206120443438685e-01,6.360883777175069254e-02,1.852522005374662717e-01,1.050513882118957326e-01,6.420142292987765509e-02
2.783822502861022841e+01,1.800905445384464731e-01,1.014143018923329559e-01,6.213429179262772856e-02,1.822097469546875292e-01,1.030129785437015333e-01,6.295532376959384058e-02
2.815177502861022774e+01,1.773606944472830294e-01,9.909875222253587690e-02,6.071524541831650051e-02,1.786495875489968466e-01,1.003799234933171747e-01,6.134592771024056923e-02
2.846532502861022706e+01,1.742032920414300357e-01,9.726923492599673371e-02,5.959417408370749208e-02,1.756718073513826583e-01,9.806438970930249355e-02,5.993053661402947263e-02
2.877887502861022639e+01,1.713472304704105886e-01,9.515924573598440184e-02,5.830127561883644005e-02,1.732305365375616246e-01,9.630317220625299324e-02,5.885403616869661070e-02
2.909240002861022845e+01,1.687022184308071271e-01,9.303575440571776323e-02,5.700009477280092163e-02,1.694924409869965620e-01,9.395182736310205007e-02,5.741684823736420418e-02
2.940592502861023050e+01,1.652385484462675080e-01,9.107161212157191543e-02,5.579655947045299158e-02,1.671247465713758817e-01,9.232249816195327308e-02,5.642097638604704618e-02
2.971947502861022627e+01,1.623757950748158374e-01,8.904569101152805255e-02,5.455520771005644559e-02,1.642313278684002231e-01,8.980369059097101370e-02,5.488151760885365965e-02
3.003302502861022205e+01,1.605014155268942866e-01,8.749416827158403021e-02,5.360451516496494290e-02,1.617790172309868379e-01,8.830555863379094261e-02,5.396585297788730751e-02
3.034657502861023204e+01,1.563215938272253525e-01,8.527723714535395683e-02,5.224616221833131013e-02,1.589865389200955381e-01,8.655141645019731600e-02,5.289372741759783281e-02
3.066010002861022699e+01,1.540806650892464491e-01,8.441194382317381006e-02,5.171594457301531556e-02,1.565504124583575463e-01,8.439714060892082592e-02,5.157709770964798851e-02
3.097362502861022193e+01,1.519015839931168177e-01,8.196131693026366405e-02,5.021441211432452895e-02,1.539303001503581070e-01,8.296494702009425681e-02,5.070180735874750544e-02
3.128717502861023192e+01,1.485654800193930425e-01,8.067111754476490038e-02,4.942391872891242766e-02,1.512577939891629475e-01,8.148658833363427167e-02,4.979823603207070293e-02
3.160072502861022770e+01,1.474425271571465357e-01,7.839245460567115242e-02,4.802775291069603936e-02,1.485894885176586300e-01,7.944651122064588789e-02,4.855145407930636786e-02
3.191427502861022347e+01,1.446480003337919096e-01,7.758944159294318965e-02,4.753576536427812915e-02,1.457448320560754129e-01,7.827378560916448125e-02,4.783467542237398312e-02
3.222782502861022635e+01,1.418539217719726464e-01,7.594783571080329643e-02,4.652993664451963995e-02,1.441326499222011226e-01,7.675746935592324405e-02,4.690795122525074495e-02
3.254137502861023279e+01,1.401009383478251935e-01,7.426076598047226529e-02,4.549637605475864016e-02,1.413264206669151146e-01,7.496393576990439955e-02,4.581186227696434216e-02
3.285490002861022418e+01,1.379761599072985845e-01,7.287679964911962516e-02,4.464833996570646141e-02,1.395248929817079486e-01,7.420029538143613212e-02,4.534515753947448297e-02
3.316842502861023689e+01,1.360401579090230184e-01,7.165208871878629704e-02,4.389798887162432023e-02,1.368552244765864900e-01,7.221704348619141511e-02,4.413309892387889954e-02
3.348197502861022912e+01,1.338152203643880322e-01,7.045372356191603735e-02,4.316378949664513576e-02,1.356107620324120133e-01,7.104446875158111629e-02,4.341650409563199697e-02
3.379552502861022845e+01,1.325871082067302809e-01,6.925748912414567138e-02,4.243084837893992822e-02,1.326935806561134190e-01,6.953364121276639498e-02,4.249315148458575331e-02
3.410907502861023488e+01,1.297222062036059720e-01,6.763968436112216542e-02,4.143968119530483385e-02,1.312607978655130903e-01,6.858112796871079775e-02,4.191105184294618979e-02
3.442260002861023338e+01,1.287032829870687622e-01,6.665070473382174454e-02,4.083376787045369521e-02,1.288464632567824231e-01,6.726894491066288950e-02,4.110914377236334072e-02
3.473612502861022477e+01,1.262850683443700328e-01,6.538729535219353628e-02,4.005971132945594648e-02,1.279350635397919211e-01,6.592761416259043661e-02,4.028941207391031898e-02
3.504967502861023121e+01,1.248392025059996552e-01,6.476345804641812920e-02,3.967747250607648463e-02,1.253549346200451553e-01,6.455910155281821550e-02,3.945307610515284835e-02
3.536322502861023054e+01,1.228001590122027725e-01,6.300978280484398342e-02,3.860309955076490773e-02,1.227034296539337016e-01,6.319967458453770726e-02,3.862226514471740757e-02
3.567677502861022276e+01,1.206591298245587446e-01,6.188559044440823664e-02,3.791433192947204350e-02,1.217013356657302148e-01,6.244985285453576174e-02,3.816405532381963311e-02
3.599032502861022209e+01,1.185062741019710930e-01,6.123058139361946262e-02,3.751307997251610710e-02,1.190850910267704232e-01,6.131272783851948738e-02,3.746908245470556564e-02
3.630387502861022853e+01,1.172790518786334807e-01,5.963722717093877107e-02,3.653685526600154027e-02,1.178943429632237638e-01,6.013049231689537172e-02,3.674664808003705319e-02
3.661740002861022703e+01,1.151679656756525866e-01,5.866641145564168575e-02,3.594208513904897928e-02,1.158872923352309153e-01,5.912774065327758288e-02,3.613378040316213291e-02
3.693092502861021842e+01,1.131119991094544364e-01,5.792833967326593836e-02,3.548986091234648116e-02,1.143156330505213369e-01,5.783758543441144123e-02,3.534536464513238913e-02
3.724447502861023196e+01,1.116439594246112638e-01,5.690059394657735053e-02,3.486026186630526713e-02,1.124131764984516585e-01,5.700176854978832724e-02,3.483459592232630159e-02
3.755802502861022418e+01,1.099871580919725561e-01,5.582108296043333112e-02,3.419879633497281690e-02,1.109897285511080300e-01,5.606235946659912650e-02,3.426053162547420400e-02
3.787157502861022351e+01,1.080438831960823104e-01,5.510609279618913087e-02,3.376078533419164807e-02,1.093810624804075204e-01,5.530060494014619327e-02,3.379493403828368742e-02
3.818510002861022912e+01,1.071122801621353510e-01,5.398713876772665704e-02,3.307524614393855117e-02,1.075197418529720145e-01,5.405910584104099692e-02,3.303629017864117418e-02
3.849862502861022762e+01,1.050404734028250880e-01,5.307635210796630976e-02,3.251724522241275506e-02,1.058879390155915978e-01,5.328386372672822696e-02,3.256250326027385067e-02
3.881217502861022695e+01,1.039855644980004906e-01,5.228154135973308442e-02,3.203032178774153221e-02,1.047511357049426967e-01,5.254857536161684078e-02,3.211313124423752219e-02
3.912572502861023338e+01,1.024310956111707388e-01,5.119906901411399452e-02,3.136712518136446082e-02,1.030590229965347299e-01,5.142541274937082602e-02,3.142675374098222868e-02
3.943927502861022560e+01,1.012214394184506455e-01,5.066558119168966534e-02,3.104027286905096383e-02,1.016758623463592665e-01,5.063198184176263134e-02,3.094186965513007898e-02
3.975282502861022493e+01,9.968395472596607021e-02,4.980862127551224233e-02,3.051528622646208777e-02,9.963738158517364274e-02,5.000858225060780121e-02,3.056088908882818173e-02
4.006637502861023137e+01,9.782172586839263384e-02,4.901160484786588889e-02,3.002694487638890575e-02,9.864281268876388953e-02,4.918739404100683221e-02,3.005907771928982564e-02
4.037990002861022987e+01,9.672243324389807884e-02,4.803055856134855889e-02,2.942593050585722014e-02,9.761003256850389609e-02,4.835962769301474506e-02,2.955319758733562091e-02
4.069342502861022126e+01,9.581363073557019883e-02,4.755900614256016595e-02,2.913705933085436114e-02,9.583150365413023453e-02,4.749232681057140304e-02,2.902316719473021708e-02
4.100697502861023480e+01,9.374817535397129975e-02,4.670213453691289540e-02,2.861206467845175613e-02,9.503723365491779929e-02,4.672215412945535107e-02,2.855251151223216904e-02
4.132052502861022703e+01,9.342842618327239224e-02,4.578786404368613561e-02,2.805193482155866197e-02,9.338867605494660662e-02,4.609796392725359904e-02,2.817106934481129060e-02
4.163407502861022635e+01,9.167335439766743921e-02,4.506455139734946019e-02,2.760882784905528339e-02,9.205874488850358806e-02,4.539450188428453131e-02,2.774117451992951996e-02
4.194760002861022485e+01,9.077757562198252028e-02,4.452984879663265255e-02,2.728121311060283452e-02,9.120738861428440147e-02,4.470402138672911058e-02,2.731922670649363991e-02
4.226112502861023046e+01,8.945491399399743693e-02,4.357829623833075344e-02,2.669824944138932815e-02,9.017649808129020450e-02,4.361231576196492737e-02,2.665206294630247455e-02
4.257467502861022268e+01,8.813743726710848714e-02,4.300834792499903109e-02,2.634906990727820322e-02,8.818123618122360174e-02,4.349282398310714420e-02,2.657903244729636211e-02
4.288822502861022912e+01,8.677319881211123520e-02,4.245626635061667403e-02,2.601083051639782248e-02,8.740141660112539512e-02,4.261193996864691413e-02,2.604072456926580584e-02
4.320177502861022845e+01,8.621165776601945330e-02,4.178646381518128644e-02,2.560047439583507806e-02,8.590955713901739232e-02,4.176318455857623568e-02,2.552198979556252745e-02
4.351532502861022778e+01,8.507293182818782828e-02,4.098567033883662031e-02,2.510989406515551012e-02,8.503318926277200762e-02,4.132116296788246324e-02,2.525191304230326936e-02
4.382887502861022710e+01,8.355247640384766417e-02,4.058856353440457032e-02,2.486657783944687741e-02,8.381303520991191525e-02,4.073034376988354799e-02,2.489086816459879295e-02
4.414240002861023271e+01,8.254052923090705873e-02,3.989344313678423043e-02,2.444072925480353722e-02,8.275758119188741935e-02,3.988113098978429694e-02,2.437189154867520913e-02
4.445592502861022410e+01,8.178609836654343601e-02,3.898929879081635547e-02,2.388679546298778586e-02,8.194475955829699787e-02,3.940682376931559788e-02,2.408204694003631199e-02
4.476947502861023054e+01,8.026924537706689455e-02,3.870453166498549757e-02,2.371232390035762569e-02,8.064430488952080422e-02,3.894786579168949686e-02,2.380160511128320486e-02
4.508302502861022987e+01,7.922718417293195259e-02,3.833839730252057432e-02,2.348801232024981533e-02,7.955629930274453476e-02,3.815114072198753925e-02,2.331465736887630702e-02
4.539657502861022920e+01,7.861203993254455014e-02,3.777778254002908676e-02,2.314459410996053818e-02,7.871560968606074182e-02,3.760476286632546267e-02,2.298079127045881548e-02
4.571010002861022770e+01,7.722378104457389147e-02,3.686529929409290002e-02,2.258552316167745239e-02,7.779060237407026124e-02,3.698942836196769668e-02,2.260477157310063906e-02
4.602362502861023330e+01,7.589808305681861045e-02,3.651482356191033257e-02,2.237084008873516452e-02,7.657537084728850696e-02,3.659441444102524282e-02,2.236332172781716615e-02
4.633717502861022552e+01,7.508479171745760516e-02,3.586871560121827202e-02,2.197501041345978692e-02,7.579523671642197924e-02,3.591701143535015045e-02,2.194939159253617156e-02
4.665072502861022485e+01,7.389543769858432365e-02,3.549783258961493326e-02,2.174778308376336747e-02,7.474870520371137972e-02,3.549012343736649561e-02,2.168847971609217523e-02
4.696427502861023129e+01,7.305402204280117551e-02,3.487350847111315988e-02,2.136527491558403227e-02,7.384578854134998815e-02,3.498591618312017065e-02,2.138036008465315010e-02
4.727782502861023062e+01,7.241504942017290558e-02,3.468745261191146650e-02,2.125130281177223940e-02,7.302184591372426481e-02,3.442740811549069302e-02,2.103905041476044138e-02
4.759137502861022284e+01,7.107679221582512141e-02,3.394138473043906146e-02,2.079419009132628046e-02,7.165739772196755286e-02,3.374453040531145281e-02,2.062174338153648437e-02
4.790490002861023555e+01,7.027495854375820361e-02,3.353165577599612202e-02,2.054323262780832424e-02,7.112688448442620881e-02,3.366777026024642128e-02,2.057484085384522765e-02
4.821842502861022695e+01,6.972767624848150159e-02,3.317223809921293620e-02,2.032299833908605621e-02,7.025297474548196364e-02,3.282439446306734121e-02,2.005943594658978271e-02
4.853197502861022627e+01,6.869041756225119366e-02,3.247818078801912450e-02,1.989778970227962934e-02,6.888848111755842274e-02,3.255993186351552326e-02,1.989779546378643571e-02
