id,species_type,species_id,diameter_um,radius_um,mass_kg,atoms_per_grain,diagnostic_number_weight,dropper_line,speed_m_s,angle_deg,z0_m,r0_m,vz0_m_s,vr0_m_s
156,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.25,-15.0,0.8413509771013569,0.5029559013148207,-1.2074072828613354,-0.3235238063781509
157,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.25,-7.5,0.8413509771013569,0.5029559013148207,-1.239306076717263,-0.16315774027506447
158,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.25,0.0,0.8413509771013569,0.5029559013148207,-1.25,0.0
159,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.25,7.5,0.8413509771013569,0.5029559013148207,-1.239306076717263,0.16315774027506447
160,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.25,15.0,0.8413509771013569,0.5029559013148207,-1.2074072828613354,0.3235238063781509
161,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.5,-15.0,0.8413509771013569,0.5029559013148207,-1.4488887394336025,-0.3882285676537811
162,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.5,-7.5,0.8413509771013569,0.5029559013148207,-1.4871672920607155,-0.19578928833007736
163,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.5,0.0,0.8413509771013569,0.5029559013148207,-1.5,0.0
164,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.5,7.5,0.8413509771013569,0.5029559013148207,-1.4871672920607155,0.19578928833007736
165,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,16,1.5,15.0,0.8413509771013569,0.5029559013148207,-1.4488887394336025,0.3882285676537811
166,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.0,-15.0,0.8450107599103642,0.5149081341594087,-0.9659258262890683,-0.25881904510252074
167,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.0,-7.5,0.8450107599103642,0.5149081341594087,-0.9914448613738104,-0.13052619222005157
168,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.0,0.0,0.8450107599103642,0.5149081341594087,-1.0,0.0
169,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.0,7.5,0.8450107599103642,0.5149081341594087,-0.9914448613738104,0.13052619222005157
170,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.0,15.0,0.8450107599103642,0.5149081341594087,-0.9659258262890683,0.25881904510252074
171,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.25,-15.0,0.8450107599103642,0.5149081341594087,-1.2074072828613354,-0.3235238063781509
172,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.25,-7.5,0.8450107599103642,0.5149081341594087,-1.239306076717263,-0.16315774027506447
173,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.25,0.0,0.8450107599103642,0.5149081341594087,-1.25,0.0
174,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.25,7.5,0.8450107599103642,0.5149081341594087,-1.239306076717263,0.16315774027506447
175,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.25,15.0,0.8450107599103642,0.5149081341594087,-1.2074072828613354,0.3235238063781509
176,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.5,-15.0,0.8450107599103642,0.5149081341594087,-1.4488887394336025,-0.3882285676537811
177,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.5,-7.5,0.8450107599103642,0.5149081341594087,-1.4871672920607155,-0.19578928833007736
178,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.5,0.0,0.8450107599103642,0.5149081341594087,-1.5,0.0
179,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.5,7.5,0.8450107599103642,0.5149081341594087,-1.4871672920607155,0.19578928833007736
180,6,grain_d150um,150,75.0,9.436558933220338e-10,8.188513862467861e+16,1.0,17,1.5,15.0,0.8450107599103642,0.5149081341594087,-1.4488887394336025,0.3882285676537811
181,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.0,-15.0,0.8413509771013569,0.5029559013148207,-0.9659258262890683,-0.25881904510252074
182,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.0,-7.5,0.8413509771013569,0.5029559013148207,-0.9914448613738104,-0.13052619222005157
183,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.0,0.0,0.8413509771013569,0.5029559013148207,-1.0,0.0
184,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.0,7.5,0.8413509771013569,0.5029559013148207,-0.9914448613738104,0.13052619222005157
185,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.0,15.0,0.8413509771013569,0.5029559013148207,-0.9659258262890683,0.25881904510252074
186,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.25,-15.0,0.8413509771013569,0.5029559013148207,-1.2074072828613354,-0.3235238063781509
187,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.25,-7.5,0.8413509771013569,0.5029559013148207,-1.239306076717263,-0.16315774027506447
188,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.25,0.0,0.8413509771013569,0.5029559013148207,-1.25,0.0
189,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.25,7.5,0.8413509771013569,0.5029559013148207,-1.239306076717263,0.16315774027506447
190,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.25,15.0,0.8413509771013569,0.5029559013148207,-1.2074072828613354,0.3235238063781509
191,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.5,-15.0,0.8413509771013569,0.5029559013148207,-1.4488887394336025,-0.3882285676537811
192,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.5,-7.5,0.8413509771013569,0.5029559013148207,-1.4871672920607155,-0.19578928833007736
193,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.5,0.0,0.8413509771013569,0.5029559013148207,-1.5,0.0
194,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.5,7.5,0.8413509771013569,0.5029559013148207,-1.4871672920607155,0.19578928833007736
195,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,16,1.5,15.0,0.8413509771013569,0.5029559013148207,-1.4488887394336025,0.3882285676537811
196,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.0,-15.0,0.8450107599103642,0.5149081341594087,-0.9659258262890683,-0.25881904510252074
197,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.0,-7.5,0.8450107599103642,0.5149081341594087,-0.9914448613738104,-0.13052619222005157
198,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.0,0.0,0.8450107599103642,0.5149081341594087,-1.0,0.0
199,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.0,7.5,0.8450107599103642,0.5149081341594087,-0.9914448613738104,0.13052619222005157
200,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.0,15.0,0.8450107599103642,0.5149081341594087,-0.9659258262890683,0.25881904510252074
201,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.25,-15.0,0.8450107599103642,0.5149081341594087,-1.2074072828613354,-0.3235238063781509
202,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.25,-7.5,0.8450107599103642,0.5149081341594087,-1.239306076717263,-0.16315774027506447
203,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.25,0.0,0.8450107599103642,0.5149081341594087,-1.25,0.0
204,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.25,7.5,0.8450107599103642,0.5149081341594087,-1.239306076717263,0.16315774027506447
205,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.25,15.0,0.8450107599103642,0.5149081341594087,-1.2074072828613354,0.3235238063781509
206,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.5,-15.0,0.8450107599103642,0.5149081341594087,-1.4488887394336025,-0.3882285676537811
207,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.5,-7.5,0.8450107599103642,0.5149081341594087,-1.4871672920607155,-0.19578928833007736
208,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.5,0.0,0.8450107599103642,0.5149081341594087,-1.5,0.0
209,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.5,7.5,0.8450107599103642,0.5149081341594087,-1.4871672920607155,0.19578928833007736
210,7,grain_d200um,200,100.0,2.236813969355932e-09,1.9409810636960854e+17,1.0,17,1.5,15.0,0.8450107599103642,0.5149081341594087,-1.4488887394336025,0.3882285676537811
211,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.0,-15.0,0.8413509771013569,0.5029559013148207,-0.9659258262890683,-0.25881904510252074
212,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.0,-7.5,0.8413509771013569,0.5029559013148207,-0.9914448613738104,-0.13052619222005157
213,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.0,0.0,0.8413509771013569,0.5029559013148207,-1.0,0.0
214,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.0,7.5,0.8413509771013569,0.5029559013148207,-0.9914448613738104,0.13052619222005157
215,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.0,15.0,0.8413509771013569,0.5029559013148207,-0.9659258262890683,0.25881904510252074
216,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.25,-15.0,0.8413509771013569,0.5029559013148207,-1.2074072828613354,-0.3235238063781509
217,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.25,-7.5,0.8413509771013569,0.5029559013148207,-1.239306076717263,-0.16315774027506447
218,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.25,0.0,0.8413509771013569,0.5029559013148207,-1.25,0.0
219,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.25,7.5,0.8413509771013569,0.5029559013148207,-1.239306076717263,0.16315774027506447
220,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.25,15.0,0.8413509771013569,0.5029559013148207,-1.2074072828613354,0.3235238063781509
221,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.5,-15.0,0.8413509771013569,0.5029559013148207,-1.4488887394336025,-0.3882285676537811
222,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.5,-7.5,0.8413509771013569,0.5029559013148207,-1.4871672920607155,-0.19578928833007736
223,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.5,0.0,0.8413509771013569,0.5029559013148207,-1.5,0.0
224,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.5,7.5,0.8413509771013569,0.5029559013148207,-1.4871672920607155,0.19578928833007736
225,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,16,1.5,15.0,0.8413509771013569,0.5029559013148207,-1.4488887394336025,0.3882285676537811
226,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.0,-15.0,0.8450107599103642,0.5149081341594087,-0.9659258262890683,-0.25881904510252074
227,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.0,-7.5,0.8450107599103642,0.5149081341594087,-0.9914448613738104,-0.13052619222005157
228,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.0,0.0,0.8450107599103642,0.5149081341594087,-1.0,0.0
229,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.0,7.5,0.8450107599103642,0.5149081341594087,-0.9914448613738104,0.13052619222005157
230,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.0,15.0,0.8450107599103642,0.5149081341594087,-0.9659258262890683,0.25881904510252074
231,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.25,-15.0,0.8450107599103642,0.5149081341594087,-1.2074072828613354,-0.3235238063781509
232,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.25,-7.5,0.8450107599103642,0.5149081341594087,-1.239306076717263,-0.16315774027506447
233,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.25,0.0,0.8450107599103642,0.5149081341594087,-1.25,0.0
234,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.25,7.5,0.8450107599103642,0.5149081341594087,-1.239306076717263,0.16315774027506447
235,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.25,15.0,0.8450107599103642,0.5149081341594087,-1.2074072828613354,0.3235238063781509
236,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.5,-15.0,0.8450107599103642,0.5149081341594087,-1.4488887394336025,-0.3882285676537811
237,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.5,-7.5,0.8450107599103642,0.5149081341594087,-1.4871672920607155,-0.19578928833007736
238,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.5,0.0,0.8450107599103642,0.5149081341594087,-1.5,0.0
239,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.5,7.5,0.8450107599103642,0.5149081341594087,-1.4871672920607155,0.19578928833007736
240,8,grain_d250um,250,125.0,4.368777283898306e-09,3.790978640031418e+17,1.0,17,1.5,15.0,0.8450107599103642,0.5149081341594087,-1.4488887394336025,0.3882285676537811
241,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.0,-15.0,0.8413509771013569,0.5029559013148207,-0.9659258262890683,-0.25881904510252074
242,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.0,-7.5,0.8413509771013569,0.5029559013148207,-0.9914448613738104,-0.13052619222005157
243,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.0,0.0,0.8413509771013569,0.5029559013148207,-1.0,0.0
244,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.0,7.5,0.8413509771013569,0.5029559013148207,-0.9914448613738104,0.13052619222005157
245,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.0,15.0,0.8413509771013569,0.5029559013148207,-0.9659258262890683,0.25881904510252074
246,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.25,-15.0,0.8413509771013569,0.5029559013148207,-1.2074072828613354,-0.3235238063781509
247,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.25,-7.5,0.8413509771013569,0.5029559013148207,-1.239306076717263,-0.16315774027506447
248,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.25,0.0,0.8413509771013569,0.5029559013148207,-1.25,0.0
249,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.25,7.5,0.8413509771013569,0.5029559013148207,-1.239306076717263,0.16315774027506447
250,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.25,15.0,0.8413509771013569,0.5029559013148207,-1.2074072828613354,0.3235238063781509
251,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.5,-15.0,0.8413509771013569,0.5029559013148207,-1.4488887394336025,-0.3882285676537811
252,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.5,-7.5,0.8413509771013569,0.5029559013148207,-1.4871672920607155,-0.19578928833007736
253,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.5,0.0,0.8413509771013569,0.5029559013148207,-1.5,0.0
254,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.5,7.5,0.8413509771013569,0.5029559013148207,-1.4871672920607155,0.19578928833007736
255,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,16,1.5,15.0,0.8413509771013569,0.5029559013148207,-1.4488887394336025,0.3882285676537811
256,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.0,-15.0,0.8450107599103642,0.5149081341594087,-0.9659258262890683,-0.25881904510252074
257,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.0,-7.5,0.8450107599103642,0.5149081341594087,-0.9914448613738104,-0.13052619222005157
258,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.0,0.0,0.8450107599103642,0.5149081341594087,-1.0,0.0
259,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.0,7.5,0.8450107599103642,0.5149081341594087,-0.9914448613738104,0.13052619222005157
260,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.0,15.0,0.8450107599103642,0.5149081341594087,-0.9659258262890683,0.25881904510252074
261,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.25,-15.0,0.8450107599103642,0.5149081341594087,-1.2074072828613354,-0.3235238063781509
262,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.25,-7.5,0.8450107599103642,0.5149081341594087,-1.239306076717263,-0.16315774027506447
263,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.25,0.0,0.8450107599103642,0.5149081341594087,-1.25,0.0
264,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.25,7.5,0.8450107599103642,0.5149081341594087,-1.239306076717263,0.16315774027506447
265,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.25,15.0,0.8450107599103642,0.5149081341594087,-1.2074072828613354,0.3235238063781509
266,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.5,-15.0,0.8450107599103642,0.5149081341594087,-1.4488887394336025,-0.3882285676537811
267,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.5,-7.5,0.8450107599103642,0.5149081341594087,-1.4871672920607155,-0.19578928833007736
268,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.5,0.0,0.8450107599103642,0.5149081341594087,-1.5,0.0
269,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.5,7.5,0.8450107599103642,0.5149081341594087,-1.4871672920607155,0.19578928833007736
270,9,grain_d300um,300,150.0,7.54924714657627e-09,6.550811089974289e+17,1.0,17,1.5,15.0,0.8450107599103642,0.5149081341594087,-1.4488887394336025,0.3882285676537811
